product_id,product_title,variant_id,variant_title,variant_price,inventory_quantity,captured_timestamp
3535550021718,"""The Rose Gold Rush Pack"" by Aspyn Ovard",28102543769686,"Default Title","45.00",4919,"2019-07-24T13:57:08.139Z"
3449873530966,"Palm Pineapple Patch",27744085508182,"Default Title","5.00",522,"2019-07-24T13:57:08.140Z"
3534125924438,"Moonstone Double Stone Ring",28096709525590,"5","20.00",0,"2019-07-24T13:57:08.619Z"
3534125924438,"Moonstone Double Stone Ring",28096709558358,"6","20.00",306,"2019-07-24T13:57:08.619Z"
3534125924438,"Moonstone Double Stone Ring",28096709591126,"7","20.00",355,"2019-07-24T13:57:08.620Z"
3534125924438,"Moonstone Double Stone Ring",28096709656662,"8","20.00",21,"2019-07-24T13:57:08.620Z"
3534125924438,"Moonstone Double Stone Ring",28096709689430,"9","20.00",0,"2019-07-24T13:57:08.620Z"
2006595797078,"Turquoise Bar Earrings",19751439204438,"Default Title","20.00",1218,"2019-07-24T13:57:08.681Z"
3534128709718,"Crescent Earrings",28096719781974,"Default Title","20.00",2620,"2019-07-24T13:57:08.687Z"
3449873006678,"Sunset Patch",27744084983894,"Default Title","8.00",423,"2019-07-24T13:57:08.835Z"
359184285,"B.E.A.C.H. - Marine Debris Solutions Anklet",909748693,"Default Title","7.00",0,"2019-07-24T13:57:08.857Z"
3534125170774,"Gold Palisades Bracelet",28159438258262,"Marine Blue","12.00",779,"2019-07-24T13:57:09.339Z"
3534125170774,"Gold Palisades Bracelet",28330617995350,"White","12.00",1337,"2019-07-24T13:57:09.339Z"
178568865,"Parkinson's Disease Awareness",409171945,"Default","6.00",0,"2019-07-24T13:57:09.407Z"
3449875169366,"Cam Sticker",27744093012054,"Default Title","2.50",1280,"2019-07-24T13:57:09.411Z"
3449872515158,"Good Vibes Patch",27744081379414,"Default Title","8.00",475,"2019-07-24T13:57:09.492Z"
268130649,"Manatee Conservation Awareness",626531489,"Default","4.20",7612,"2019-07-24T13:57:09.567Z"
3534124613718,"Crescent Ring",28096704610390,"5","20.00",260,"2019-07-24T13:57:10.077Z"
3534124613718,"Crescent Ring",28096704774230,"6","20.00",886,"2019-07-24T13:57:10.077Z"
3534124613718,"Crescent Ring",28096704806998,"7","20.00",1070,"2019-07-24T13:57:10.078Z"
3534124613718,"Crescent Ring",28096704839766,"8","20.00",867,"2019-07-24T13:57:10.078Z"
3534124613718,"Crescent Ring",28096704872534,"9","20.00",236,"2019-07-24T13:57:10.079Z"
3586848948310,"Sand Dollar Charm",28314576879702,"Salmon","10.00",3378,"2019-07-24T13:57:10.081Z"
3586848948310,"Sand Dollar Charm",28314575798358,"White","10.00",3173,"2019-07-24T13:57:10.081Z"
3586848948310,"Sand Dollar Charm",28330479321174,"Blush","10.00",1244,"2019-07-24T13:57:10.082Z"
3586848948310,"Sand Dollar Charm",28330479452246,"Seafoam","10.00",1571,"2019-07-24T13:57:10.082Z"
2021728125014,"Parkinson's Awareness Pack",19812867670102,"Default Title","32.00",58,"2019-07-24T13:57:10.135Z"
178586213,"Save The Dolphins Pack",409217953,"Default","30.00",1091,"2019-07-24T13:57:10.214Z"
3449871925334,"Sweet Valley Pin Set",27744078430294,"Default Title","15.00",1032,"2019-07-24T13:57:10.235Z"
2006589440086,"Mini Coin Necklace",19751427506262,"Silver","24.00",0,"2019-07-24T13:57:10.782Z"
2006589440086,"Mini Coin Necklace",19751427539030,"Gold","24.00",0,"2019-07-24T13:57:10.783Z"
3534116749398,"Solid Strawberry",28096672038998,"Default Title","6.00",8448,"2019-07-24T13:57:10.790Z"
3549830578262,"Silver Wave Charm",28159883313238,"Salmon","15.00",9771,"2019-07-24T13:57:10.829Z"
3549830578262,"Silver Wave Charm",28159883280470,"Periwinkle","15.00",3633,"2019-07-24T13:57:10.829Z"
3549830578262,"Silver Wave Charm",28318566973526,"Light Purple","15.00",3236,"2019-07-24T13:57:10.830Z"
3549830578262,"Silver Wave Charm",28318567465046,"Black","15.00",4943,"2019-07-24T13:57:10.831Z"
3549830578262,"Silver Wave Charm",28159883247702,"Minty Green","15.00",8989,"2019-07-24T13:57:10.831Z"
3549830578262,"Silver Wave Charm",28159883346006,"Aqua","15.00",829,"2019-07-24T13:57:10.831Z"
178567153,"Autism Awareness",409166517,"Default","6.00",1275,"2019-07-24T13:57:10.919Z"
3449871335510,"Pura Vida Pin Set",27744077480022,"Default Title","15.00",958,"2019-07-24T13:57:10.973Z"
2006590423126,"Mini Coin Bracelet",19751429111894,"Silver","20.00",551,"2019-07-24T13:57:11.453Z"
2006590423126,"Mini Coin Bracelet",19751431667798,"Gold","20.00",607,"2019-07-24T13:57:11.453Z"
3534115110998,"Pineapple Bitty Braid",28096658079830,"White","10.00",4191,"2019-07-24T13:57:11.466Z"
3534115110998,"Pineapple Bitty Braid",28096658047062,"Pink","10.00",3003,"2019-07-24T13:57:11.466Z"
3534115110998,"Pineapple Bitty Braid",28096658112598,"Seafoam","10.00",4840,"2019-07-24T13:57:11.467Z"
3534115110998,"Pineapple Bitty Braid",28096658145366,"Yellow","10.00",2096,"2019-07-24T13:57:11.467Z"
178568821,"Colton Underwood For Cystic Fibrosis",409171809,"Default","6.00",2866,"2019-07-24T13:57:11.591Z"
3449871237206,"Surf Check Pin Set",27744074235990,"Default Title","15.00",480,"2019-07-24T13:57:11.687Z"
2006588096598,"Palm Anklet",19751423934550,"Silver","24.00",0,"2019-07-24T13:57:12.111Z"
2006588096598,"Palm Anklet",19751423967318,"Gold","24.00",3096,"2019-07-24T13:57:12.111Z"
1926951829590,"Freedom Dogs",19448704467030,"Default Title","6.00",0,"2019-07-24T13:57:12.301Z"
178577685,"Depression Awareness",409201417,"Default","6.00",2379,"2019-07-24T13:57:12.397Z"
2006583279702,"Tropical Choker",19751412072534,"Silver","24.00",488,"2019-07-24T13:57:12.831Z"
2006583279702,"Tropical Choker",19751412105302,"Gold","24.00",1066,"2019-07-24T13:57:12.831Z"
178582509,"Grass is Always Greener Anklet",409210961,"Default","4.90",13771,"2019-07-24T13:57:13.100Z"
2006560833622,"Palm Tree Stud",19751312359510,"Silver","12.00",175,"2019-07-24T13:57:13.735Z"
2006560833622,"Palm Tree Stud",19751339753558,"Gold","12.00",623,"2019-07-24T13:57:13.735Z"
